lat,lon,hour,dow,is_weekend,crime_type,severity
13.005908,77.695153,10,0,0,burglary,3
12.968732,77.580676,17,2,0,fraud,1
12.956122,77.702024,1,2,0,vehicle_theft,1
12.858477,77.663471,1,2,0,burglary,2
12.95997,77.706828,6,1,0,vehicle_theft,3
12.986721,77.65191,18,0,0,theft,1
12.907679,77.583769,23,5,1,burglary,2
12.974901,77.607524,23,4,0,assault,3
12.844959,77.663195,19,2,0,fraud,2
12.969155,77.580129,12,1,0,theft,2
12.922825,77.549247,20,1,0,burglary,2
12.994202,77.560313,20,2,0,theft,1
12.988805,77.60569,14,0,0,theft,1
12.923337,77.6048,21,2,0,vehicle_theft,3
12.906654,77.647158,10,3,0,fraud,1
12.990239,77.610173,12,3,0,harassment,1
12.958185,77.704959,9,6,1,burglary,1
12.924679,77.547633,5,1,0,burglary,2
12.989717,77.619596,8,5,1,theft,1
12.97297,77.753222,6,5,1,vehicle_theft,2
12.973235,77.568159,12,6,1,theft,1
13.036074,77.596992,7,3,0,burglary,2
12.972606,77.762215,19,2,0,theft,1
13.128094,77.533285,17,4,0,fraud,1
13.032408,77.536426,23,6,1,burglary,1
12.915621,77.636405,20,5,1,fraud,1
12.977079,77.57155,21,2,0,theft,1
12.986355,77.600882,22,5,1,theft,1
13.02174,77.542831,22,5,1,vehicle_theft,1
12.923313,77.611283,18,6,1,theft,1
12.928185,77.544863,19,0,0,burglary,2
12.935045,77.583772,20,5,1,theft,1
12.992795,77.578588,16,3,0,harassment,1
12.916391,77.545669,14,6,1,vehicle_theft,2
13.007345,77.699419,3,0,0,theft,1
12.969625,77.750482,20,6,1,theft,1
12.979615,77.733511,21,2,0,burglary,1
12.916034,77.609851,23,5,1,burglary,2
13.002893,77.572543,20,3,0,fraud,1
12.913097,77.642734,6,4,0,theft,2
12.98936,77.760573,8,1,0,vehicle_theft,3
12.983825,77.602505,17,0,0,assault,2
12.907866,77.583946,19,4,0,theft,1
13.038413,77.509994,1,1,0,vehicle_theft,2
13.108801,77.591503,23,1,0,burglary,2
13.018527,77.709691,17,4,0,theft,1
12.906628,77.628086,17,5,1,burglary,1
12.836552,77.659906,3,0,0,fraud,2
12.937232,77.626997,23,2,0,harassment,1
12.931872,77.596069,23,2,0,burglary,1
12.930419,77.579385,20,3,0,fraud,1
12.965236,77.762621,12,2,0,burglary,2
12.902816,77.655481,22,1,0,fraud,2
12.954029,77.699535,18,3,0,vehicle_theft,1
12.974298,77.638884,1,1,0,theft,1
12.845111,77.657442,2,3,0,vehicle_theft,1
12.838019,77.662828,1,1,0,fraud,1
12.955726,77.700691,7,2,0,vehicle_theft,2
12.839216,77.649008,3,2,0,vehicle_theft,2
12.971362,77.64095,7,6,1,assault,3
12.912593,77.640155,18,6,1,fraud,1
12.974982,77.612268,7,1,0,assault,3
13.007337,77.565104,20,5,1,fraud,1
12.935181,77.556727,23,2,0,theft,1
12.936552,77.631862,2,6,1,harassment,1
12.984727,77.604919,20,1,0,harassment,2
13.003091,77.490021,17,1,0,burglary,1
12.904403,77.621462,19,2,0,vehicle_theft,3
12.981458,77.620003,1,0,0,theft,1
13.032139,77.521286,23,1,0,burglary,3
13.04039,77.599565,17,2,0,vehicle_theft,2
12.842274,77.652204,11,3,0,burglary,3
13.003415,77.570429,15,2,0,theft,2
12.973502,77.606282,1,5,1,theft,1
13.027973,77.539999,5,1,0,vehicle_theft,2
12.932938,77.584497,2,3,0,fraud,1
12.964498,77.573181,15,4,0,theft,2
12.974648,77.576359,9,3,0,harassment,1
12.97708,77.571114,23,6,1,harassment,1
12.922705,77.585747,18,5,1,theft,1
12.975506,77.750734,23,5,1,burglary,3
12.977386,77.580324,9,0,0,harassment,1
12.971208,77.638445,22,4,0,harassment,1
12.962031,77.757929,10,3,0,fraud,1
12.908183,77.615726,17,0,0,vehicle_theft,2
12.936225,77.624187,6,2,0,harassment,2
12.971398,77.52604,4,2,0,burglary,2
12.830643,77.639746,4,6,1,vehicle_theft,3
12.930955,77.583662,23,6,1,theft,1
12.845597,77.658827,22,1,0,fraud,1
12.905769,77.641554,2,5,1,burglary,2
12.982095,77.571845,5,4,0,theft,1
12.971986,77.640706,1,3,0,harassment,1
13.007571,77.574222,16,5,1,burglary,2
12.913364,77.602467,13,3,0,theft,1
12.961827,77.577029,19,6,1,theft,2
12.977426,77.61561,2,1,0,theft,1
13.028367,77.539868,21,3,0,theft,1
12.973108,77.644146,20,5,1,theft,1
12.966529,77.576864,16,3,0,theft,2
12.995357,77.568022,0,4,0,theft,1
12.956734,77.578366,14,0,0,theft,1
12.969173,77.746828,22,4,0,burglary,2
12.967542,77.574545,9,2,0,theft,1
12.906243,77.615392,21,4,0,vehicle_theft,2
12.929507,77.622202,21,5,1,theft,1
13.022177,77.587916,20,2,0,burglary,2
12.9663,77.578885,9,6,1,theft,2
12.976128,77.621103,1,4,0,theft,2
13.105357,77.593024,1,4,0,harassment,1
12.973397,77.643015,1,5,1,harassment,1
13.106415,77.602172,1,6,1,vehicle_theft,2
12.967707,77.574272,2,0,0,theft,1
13.00841,77.695901,11,4,0,theft,1
12.913859,77.621609,15,4,0,harassment,1
12.936035,77.626341,2,6,1,theft,1
12.96916,77.582758,21,4,0,fraud,1
12.974358,77.578037,15,1,0,theft,1
12.935263,77.624227,17,6,1,theft,1
12.963878,77.578525,11,3,0,harassment,1
12.936136,77.575624,13,6,1,burglary,3
12.985732,77.766111,22,3,0,fraud,1
13.036971,77.510785,6,0,0,vehicle_theft,2
12.836866,77.696579,3,4,0,vehicle_theft,1
13.023979,77.618511,11,6,1,assault,1
12.977512,77.569396,9,0,0,harassment,1
12.992401,77.558237,20,1,0,assault,2
12.941869,77.614486,2,1,0,assault,2
12.850417,77.679483,4,3,0,theft,1
12.981411,77.52471,4,0,0,fraud,1
12.938728,77.630682,21,5,1,harassment,1
12.847319,77.677283,18,1,0,theft,1
12.986131,77.604254,9,3,0,theft,1
12.968123,77.576267,16,5,1,theft,1
12.844843,77.665592,4,6,1,fraud,1
12.922212,77.573916,19,4,0,theft,1
12.909708,77.621303,22,5,1,assault,3
12.976195,77.599637,10,1,0,assault,3
12.937253,77.621764,4,4,0,assault,2
12.955586,77.504443,15,6,1,vehicle_theft,1
12.918613,77.608283,19,0,0,vehicle_theft,3
12.978941,77.624405,0,2,0,theft,2
13.102742,77.597287,2,5,1,vehicle_theft,2
13.046253,77.516805,4,1,0,vehicle_theft,2
12.968438,77.580486,15,0,0,theft,1
13.053652,77.693923,1,1,0,burglary,1
12.969966,77.646131,23,6,1,harassment,2
12.975081,77.556891,15,6,1,harassment,1
13.098561,77.59637,9,6,1,burglary,2
12.97514,77.606622,23,1,0,assault,3
12.971438,77.572507,9,2,0,theft,1
12.968998,77.583944,20,1,0,theft,1
12.907661,77.584982,22,3,0,burglary,1
12.993712,77.550488,20,0,0,theft,1
13.005143,77.56951,11,2,0,theft,1
12.943149,77.607947,22,4,0,vehicle_theft,2
12.972331,77.615509,1,6,1,assault,3
13.041542,77.687591,6,5,1,theft,1
12.982568,77.611412,1,1,0,harassment,1
12.976688,77.622356,1,1,0,theft,1
12.95602,77.700949,10,1,0,theft,2
13.026092,77.621694,21,3,0,burglary,2
12.958021,77.699898,10,1,0,burglary,2
12.843381,77.660258,6,4,0,vehicle_theft,2
12.997922,77.554954,19,3,0,theft,1
12.956845,77.581818,11,2,0,theft,1
12.843989,77.661099,3,1,0,vehicle_theft,1
12.978491,77.608611,19,2,0,harassment,1
12.925306,77.547019,22,3,0,theft,1
12.991566,77.603875,15,2,0,assault,3
13.040274,77.524052,10,0,0,vehicle_theft,3
12.971981,77.641015,3,2,0,theft,1
12.904781,77.611494,18,5,1,vehicle_theft,2
12.973953,77.746783,4,3,0,fraud,1
12.923478,77.631006,22,3,0,theft,1
13.00238,77.705075,14,2,0,theft,1
12.844904,77.659481,12,2,0,theft,2
13.035217,77.589795,9,1,0,assault,3
12.901109,77.614507,11,6,1,vehicle_theft,3
12.969144,77.639487,1,2,0,assault,3
12.908555,77.585144,21,6,1,vehicle_theft,3
13.027391,77.542793,6,4,0,vehicle_theft,2
12.861228,77.672246,3,1,0,burglary,2
12.924376,77.54934,3,1,0,vehicle_theft,2
12.964853,77.582481,17,1,0,harassment,1
13.044621,77.512418,0,0,0,burglary,1
12.969398,77.576138,2,4,0,theft,1
12.947995,77.70039,17,4,0,theft,2
12.918263,77.550117,20,3,0,theft,2
12.927758,77.54362,19,5,1,theft,2
12.922877,77.544913,19,3,0,theft,1
12.974686,77.573751,20,6,1,theft,1
12.963632,77.573194,22,2,0,theft,1
12.952238,77.581659,19,1,0,harassment,1
12.981365,77.619438,2,5,1,theft,1
12.982894,77.600079,10,5,1,assault,3
12.969005,77.692679,8,0,0,vehicle_theft,2
12.962922,77.578348,13,6,1,theft,1
12.977842,77.567776,6,2,0,assault,3
12.882712,77.579418,11,5,1,assault,2
12.960779,77.573357,16,4,0,assault,3
12.986729,77.618424,0,6,1,harassment,1
12.999327,77.556721,20,0,0,burglary,2
12.935902,77.696547,20,4,0,assault,2
12.935089,77.631741,23,1,0,assault,3
12.970241,77.608852,18,5,1,harassment,1
12.964224,77.580225,21,6,1,harassment,1
13.042588,77.601626,12,1,0,theft,1
13.000941,77.555216,19,4,0,theft,1
13.024955,77.533819,20,3,0,vehicle_theft,1
12.980792,77.620322,3,3,0,harassment,1
12.994424,77.729612,18,1,0,fraud,1
12.91779,77.643404,16,1,0,fraud,1
12.913332,77.643998,22,2,0,fraud,1
12.997653,77.572278,13,3,0,burglary,1
12.922019,77.577695,20,1,0,burglary,1
12.962628,77.641434,23,5,1,harassment,1
12.95343,77.702277,20,4,0,vehicle_theft,3
12.955476,77.576168,6,1,0,harassment,1
12.968124,77.608329,21,3,0,harassment,1
12.986156,77.622034,7,3,0,assault,3
13.027434,77.556294,1,2,0,assault,3
12.97662,77.573757,7,6,1,theft,1
13.138806,77.501664,12,0,0,vehicle_theft,1
13.03154,77.595111,9,3,0,theft,1
12.961944,77.575978,14,2,0,assault,3
12.920532,77.546202,12,0,0,burglary,2
13.095282,77.595577,18,6,1,burglary,2
12.912268,77.585538,21,3,0,burglary,2
13.007822,77.690841,19,0,0,burglary,1
12.972384,77.742362,0,1,0,vehicle_theft,2
12.921749,77.641726,20,4,0,burglary,1
12.965655,77.572825,4,0,0,theft,1
12.915897,77.610077,1,2,0,harassment,1
12.905707,77.618828,19,2,0,theft,1
12.984819,77.607014,20,5,1,harassment,1
12.974645,77.51435,20,0,0,vehicle_theft,1
12.976385,77.573153,19,4,0,theft,2
12.969714,77.574438,12,5,1,theft,1
12.904705,77.617083,22,3,0,vehicle_theft,2
12.953217,77.572216,16,3,0,assault,3
12.901657,77.627738,18,4,0,vehicle_theft,1
12.999915,77.572585,20,3,0,fraud,1
12.927759,77.547193,8,6,1,theft,1
12.977039,77.606256,20,0,0,theft,1
12.987075,77.604952,8,6,1,harassment,2
12.990941,77.566006,19,0,0,theft,1
12.94791,77.725466,8,3,0,vehicle_theft,2
12.965409,77.577444,9,4,0,theft,1
12.975114,77.607074,20,4,0,harassment,1
12.830961,77.750297,21,4,0,burglary,1
12.979171,77.568902,16,0,0,theft,2
13.095449,77.594857,23,2,0,burglary,1
12.954589,77.688224,21,5,1,vehicle_theft,1
12.920292,77.589526,23,2,0,fraud,1
12.996654,77.55474,3,3,0,assault,3
12.975042,77.565202,15,3,0,theft,2
13.006187,77.555163,14,5,1,theft,1
13.011499,77.491729,3,1,0,burglary,1
12.935936,77.626071,0,6,1,theft,2
12.972041,77.533355,19,0,0,theft,1
13.036275,77.59492,8,2,0,theft,2
13.029131,77.542608,20,5,1,theft,1
13.03515,77.522101,1,0,0,burglary,2
12.974115,77.64385,22,3,0,vehicle_theft,2
13.105691,77.595563,23,0,0,vehicle_theft,2
12.903556,77.570528,15,6,1,vehicle_theft,2
12.906842,77.584689,2,0,0,theft,2
12.843608,77.659692,14,3,0,vehicle_theft,2
12.853458,77.653832,23,0,0,fraud,1
12.910551,77.640849,23,4,0,burglary,2
12.96786,77.578248,5,4,0,theft,1
12.843424,77.645044,2,3,0,burglary,1
12.983274,77.605599,20,2,0,assault,3
12.908104,77.587614,0,2,0,theft,1
12.95595,77.696225,19,2,0,burglary,1
12.924341,77.585932,22,0,0,fraud,1
13.032864,77.523199,2,1,0,theft,1
13.008333,77.696059,11,6,1,vehicle_theft,1
12.902461,77.605359,8,5,1,vehicle_theft,2
12.962171,77.571607,11,5,1,harassment,1
12.985354,77.608139,6,4,0,theft,1
12.968735,77.647936,12,2,0,assault,3
12.929001,77.582933,0,3,0,burglary,2
12.922305,77.557603,20,5,1,theft,1
12.962306,77.576915,11,6,1,theft,2
12.981829,77.601504,1,2,0,harassment,1
12.995897,77.557095,20,4,0,burglary,3
12.913151,77.642936,21,6,1,burglary,2
12.93222,77.545764,20,2,0,theft,1
12.998499,77.753065,0,0,0,theft,2
12.94353,77.699454,19,5,1,vehicle_theft,2
12.935597,77.621392,23,2,0,assault,3
12.961857,77.742507,3,3,0,burglary,2
12.967352,77.578336,9,1,0,theft,1
12.980385,77.613181,21,5,1,harassment,1
13.035783,77.517668,10,4,0,burglary,2
12.97053,77.744024,21,1,0,theft,1
12.972349,77.642897,1,0,0,assault,3
12.927129,77.58289,19,3,0,fraud,1
13.025971,77.545164,20,2,0,theft,1
12.979551,77.512092,3,1,0,burglary,3
12.917884,77.639494,16,0,0,theft,1
12.925156,77.601134,18,2,0,theft,1
13.114023,77.504994,21,3,0,harassment,1
13.034897,77.588886,20,2,0,vehicle_theft,3
12.932908,77.58092,17,2,0,burglary,3
12.975439,77.60457,23,6,1,harassment,1
12.937776,77.558886,3,4,0,theft,1
12.966387,77.578028,8,3,0,theft,1
12.935091,77.624957,20,5,1,theft,2
12.898632,77.619053,9,3,0,vehicle_theft,2
13.031267,77.589727,2,4,0,theft,1
13.038175,77.590385,17,6,1,vehicle_theft,2
12.953479,77.699077,4,6,1,vehicle_theft,2
12.936049,77.592494,2,0,0,theft,1
12.984941,77.605787,13,3,0,theft,1
12.927967,77.587808,15,2,0,theft,1
12.984353,77.614106,10,2,0,theft,1
12.975647,77.571254,11,3,0,harassment,1
12.92411,77.546904,21,2,0,vehicle_theft,2
12.910995,77.641274,3,0,0,fraud,2
12.936059,77.631726,18,5,1,harassment,2
12.934849,77.625206,21,2,0,theft,1
12.995409,77.689182,23,1,0,vehicle_theft,2
12.964613,77.57467,1,3,0,theft,1
12.970423,77.587653,13,1,0,harassment,1
12.962181,77.698286,9,0,0,theft,1
12.981911,77.62085,2,5,1,assault,3
12.928827,77.581544,19,2,0,burglary,2
12.83,77.655237,8,3,0,fraud,1
13.029053,77.510542,22,1,0,vehicle_theft,1
12.910328,77.629099,19,2,0,vehicle_theft,1
13.003741,77.555473,21,2,0,theft,1
12.907887,77.588968,14,4,0,vehicle_theft,2
12.928437,77.627686,16,5,1,theft,1
12.845462,77.659852,21,2,0,burglary,3
13.010036,77.693251,16,0,0,burglary,1
13.012788,77.694402,17,3,0,vehicle_theft,3
12.967894,77.578945,11,0,0,theft,1
12.913298,77.607226,2,5,1,burglary,2
12.974066,77.618064,7,4,0,assault,3
13.097966,77.608531,21,1,0,theft,1
12.972873,77.607136,1,5,1,harassment,1
12.961127,77.577265,10,6,1,theft,1
12.98125,77.623281,2,4,0,assault,2
12.998656,77.69238,8,1,0,vehicle_theft,1
13.032244,77.597682,7,3,0,assault,3
13.10604,77.696671,21,0,0,harassment,2
12.972899,77.570627,17,4,0,harassment,1
12.967402,77.525707,17,6,1,theft,2
13.007885,77.699282,23,2,0,theft,1
13.03338,77.519364,2,2,0,burglary,1
12.851605,77.639249,22,5,1,fraud,2
12.974081,77.610053,22,1,0,harassment,2
12.910678,77.58102,20,1,0,vehicle_theft,2
13.095428,77.595467,0,0,0,theft,2
12.927663,77.58069,23,4,0,theft,2
12.921674,77.547183,7,3,0,burglary,3
13.014229,77.697414,10,0,0,vehicle_theft,3
12.935009,77.624274,21,1,0,assault,3
12.93024,77.587215,21,3,0,theft,1
12.955967,77.69794,21,2,0,vehicle_theft,3
12.906324,77.618004,16,2,0,vehicle_theft,2
12.852848,77.668364,2,1,0,vehicle_theft,2
13.097682,77.605856,4,6,1,burglary,2
12.93467,77.62412,0,0,0,assault,2
13.028521,77.510525,23,3,0,vehicle_theft,2
12.967423,77.611478,21,5,1,assault,3
13.033369,77.533787,18,0,0,theft,1
12.907045,77.634867,20,3,0,burglary,2
13.102155,77.594499,2,0,0,burglary,3
12.969652,77.583348,13,4,0,theft,1
12.966484,77.749451,4,2,0,burglary,2
12.910101,77.640066,18,0,0,burglary,2
12.97703,77.528668,18,2,0,burglary,1
12.987844,77.606897,16,4,0,harassment,1
12.95124,77.70624,18,4,0,vehicle_theft,1
12.909517,77.622894,10,5,1,theft,2
12.837907,77.661053,5,4,0,theft,1
12.905787,77.617144,13,3,0,vehicle_theft,2
12.915982,77.609813,18,5,1,vehicle_theft,3
12.977741,77.753186,18,0,0,fraud,1
13.09733,77.603244,4,1,0,burglary,3
13.03751,77.594641,12,4,0,theft,1
12.977507,77.605967,21,6,1,assault,3
12.844559,77.647147,2,0,0,vehicle_theft,2
12.965568,77.583796,11,6,1,fraud,2
12.977361,77.606217,2,6,1,harassment,1
12.981408,77.621305,23,5,1,theft,1
12.972972,77.612487,22,4,0,assault,3
13.04928,77.475225,12,6,1,harassment,2
12.956843,77.633381,2,5,1,vehicle_theft,2
12.975356,77.600138,0,6,1,harassment,1
13.036745,77.512526,4,0,0,fraud,2
12.926545,77.583461,14,1,0,theft,2
12.929081,77.580798,19,4,0,theft,1
12.965687,77.581091,19,0,0,theft,1
12.99146,77.603654,8,5,1,assault,2
13.009395,77.574908,11,2,0,theft,1
13.007805,77.696153,9,3,0,burglary,3
13.042398,77.69172,15,6,1,assault,1
12.906012,77.618027,1,0,0,theft,1
12.951638,77.761621,19,6,1,harassment,1
13.02711,77.542038,17,1,0,theft,2
13.03906,77.597324,8,0,0,theft,1
13.004579,77.684035,19,1,0,vehicle_theft,2
12.956878,77.706279,21,1,0,burglary,2
13.094601,77.680761,12,6,1,fraud,1
12.98319,77.628322,7,6,1,assault,3
12.967138,77.642448,2,5,1,harassment,1
12.916774,77.611001,22,0,0,burglary,2
12.982202,77.619488,17,0,0,theft,1
12.965771,77.756419,13,3,0,vehicle_theft,1
13.033854,77.518992,2,0,0,burglary,2
13.095934,77.57447,14,1,0,burglary,2
12.926165,77.576463,0,1,0,burglary,1
12.927991,77.628328,12,6,1,assault,2
12.94128,77.631533,23,5,1,harassment,2
12.957709,77.703795,20,2,0,vehicle_theft,2
12.919542,77.635782,22,0,0,burglary,2
13.033924,77.519516,4,5,1,theft,1
12.843336,77.652491,20,1,0,vehicle_theft,2
12.975724,77.64427,0,0,0,harassment,1
13.117818,77.588437,1,2,0,vehicle_theft,3
12.978235,77.57249,14,6,1,theft,2
12.968472,77.634674,0,3,0,assault,3
12.967719,77.571363,14,2,0,theft,1
12.85702,77.65608,23,4,0,theft,1
12.963904,77.754687,22,3,0,fraud,1
13.09862,77.587768,1,4,0,burglary,3
12.966384,77.562778,16,1,0,assault,3
13.100443,77.777526,6,1,0,assault,1
12.922255,77.641041,22,1,0,burglary,2
12.990245,77.555375,17,2,0,theft,2
13.07739,77.55137,21,3,0,theft,1
12.847693,77.655688,20,3,0,vehicle_theft,2
12.917956,77.576615,21,4,0,burglary,1
12.907101,77.638962,22,0,0,vehicle_theft,3
12.986678,77.605299,17,0,0,theft,1
12.92785,77.60817,20,4,0,vehicle_theft,1
12.962198,77.579694,16,5,1,theft,2
12.978464,77.609132,19,2,0,harassment,2
13.008004,77.696565,11,6,1,theft,1
12.905054,77.612413,12,3,0,vehicle_theft,3
12.956022,77.701865,18,0,0,vehicle_theft,2
13.0065,77.696704,22,5,1,burglary,2
12.90649,77.642415,20,6,1,theft,1
12.905251,77.617417,10,4,0,vehicle_theft,2
12.935092,77.622718,6,1,0,theft,1
12.936211,77.623398,14,1,0,theft,1
12.912647,77.611209,21,2,0,vehicle_theft,2
13.03838,77.589757,19,1,0,theft,2
12.963345,77.704022,21,5,1,vehicle_theft,2
12.834436,77.73454,1,1,0,fraud,1
12.964253,77.577599,13,3,0,theft,1
13.032229,77.601928,20,4,0,theft,1
12.995576,77.552273,21,4,0,theft,1
12.953905,77.698773,7,0,0,vehicle_theft,2
12.959619,77.586927,11,2,0,theft,2
12.85233,77.688707,11,4,0,fraud,1
12.949688,77.581333,5,3,0,harassment,1
12.986393,77.604513,19,1,0,assault,2
12.976334,77.640851,2,6,1,theft,1
12.918448,77.611917,22,1,0,theft,1
12.952691,77.708509,18,5,1,vehicle_theft,2
12.952598,77.700707,10,5,1,assault,3
13.028976,77.546539,20,0,0,vehicle_theft,3
12.935001,77.624944,18,1,0,theft,1
13.033233,77.540193,19,2,0,theft,1
12.979268,77.602122,0,1,0,theft,1
12.969567,77.575933,15,5,1,theft,1
12.914437,77.609685,1,5,1,burglary,2
12.924524,77.585933,3,6,1,theft,2
12.973283,77.530471,19,4,0,theft,2
12.928401,77.623632,21,6,1,assault,3
12.908615,77.588712,15,5,1,burglary,2
13.099506,77.595297,2,1,0,vehicle_theft,3
12.848911,77.65431,23,6,1,vehicle_theft,2
12.975854,77.61044,2,3,0,assault,3
12.981209,77.618785,4,5,1,assault,3
12.903807,77.637595,22,1,0,vehicle_theft,2
12.980973,77.604601,21,6,1,harassment,1
13.016496,77.686017,11,3,0,vehicle_theft,2
12.977816,77.744367,20,1,0,assault,1
12.96335,77.579357,7,6,1,theft,1
12.971198,77.533661,0,6,1,vehicle_theft,2
12.982489,77.633888,1,3,0,vehicle_theft,1
12.961789,77.751333,23,5,1,vehicle_theft,2
12.957214,77.574104,5,4,0,theft,2
12.98341,77.621417,23,0,0,theft,1
12.979087,77.62048,19,5,1,assault,3
12.846803,77.65693,0,3,0,vehicle_theft,2
12.931118,77.583589,21,4,0,fraud,1
12.961864,77.640271,4,3,0,harassment,2
12.914902,77.633947,18,5,1,burglary,2
12.927422,77.547351,22,0,0,vehicle_theft,3
12.98287,77.56173,9,1,0,theft,1
12.948744,77.707421,7,2,0,vehicle_theft,3
12.975312,77.610553,21,4,0,assault,3
13.031998,77.538575,20,1,0,vehicle_theft,1
13.001948,77.570621,22,2,0,fraud,1
12.914516,77.609162,19,5,1,theft,1
13.033911,77.545318,19,6,1,theft,1
12.972948,77.638929,20,2,0,harassment,1
12.962997,77.576989,20,1,0,theft,1
13.063279,77.473455,12,5,1,burglary,1
12.935586,77.54567,22,5,1,theft,1
12.930483,77.583935,13,1,0,fraud,1
12.935792,77.624003,19,0,0,assault,3
12.913279,77.635946,19,6,1,vehicle_theft,1
12.836767,77.663177,21,2,0,vehicle_theft,2
12.928022,77.543238,0,4,0,theft,1
12.842064,77.662369,5,0,0,burglary,1
13.037623,77.595453,9,5,1,theft,2
12.963896,77.574547,20,4,0,theft,1
12.930827,77.582335,3,6,1,burglary,1
12.966813,77.63207,16,1,0,theft,1
12.971137,77.607639,21,5,1,assault,3
12.984718,77.605254,16,0,0,harassment,1
13.001804,77.575945,7,3,0,burglary,2
13.09795,77.605234,19,3,0,burglary,3
12.930825,77.58201,23,4,0,theft,2
12.972464,77.572667,15,1,0,theft,1
12.947794,77.619998,1,6,1,vehicle_theft,1
12.968257,77.57843,12,0,0,theft,2
12.854755,77.653139,8,3,0,vehicle_theft,2
12.975137,77.603031,3,4,0,assault,2
13.101908,77.598475,23,1,0,vehicle_theft,3
13.103844,77.589689,5,6,1,theft,2
13.085461,77.587546,23,5,1,vehicle_theft,1
12.976016,77.60652,1,2,0,assault,3
12.975966,77.575945,19,2,0,harassment,1
12.989472,77.493012,4,6,1,harassment,1
12.971348,77.749312,18,6,1,vehicle_theft,2
12.842484,77.663714,4,2,0,burglary,2
12.966962,77.530756,21,3,0,theft,1
12.982833,77.620296,23,4,0,theft,2
12.991773,77.569637,17,1,0,theft,1
12.853309,77.659417,23,3,0,vehicle_theft,1
12.942712,77.62219,22,6,1,theft,1
13.005818,77.571339,10,3,0,burglary,1
12.919581,77.604022,17,5,1,burglary,2
12.927432,77.549607,17,6,1,burglary,2
12.960807,77.740085,1,0,0,theft,2
13.004195,77.565008,8,6,1,theft,1
12.908233,77.611497,18,2,0,harassment,1
12.927294,77.544852,20,2,0,burglary,2
12.988626,77.617652,15,2,0,assault,2
13.02337,77.547888,8,4,0,vehicle_theft,2
12.982745,77.568477,8,2,0,assault,2
13.117424,77.615073,22,1,0,theft,1
12.902492,77.593644,18,3,0,fraud,1
12.9723,77.579553,21,2,0,theft,2
12.963113,77.707524,10,4,0,vehicle_theft,3
12.982987,77.598821,1,0,0,theft,1
13.006604,77.697456,1,3,0,burglary,3
12.986811,77.606935,10,0,0,theft,1
13.017553,77.551266,0,5,1,harassment,2
12.975839,77.599585,20,1,0,harassment,1
12.919106,77.544181,17,2,0,vehicle_theft,2
13.000009,77.572801,20,2,0,burglary,3
13.026788,77.540659,21,1,0,assault,3
12.973211,77.582025,20,1,0,theft,1
12.965017,77.578555,8,0,0,theft,1
12.978604,77.573556,6,6,1,theft,1
12.934799,77.570734,0,6,1,burglary,2
12.969229,77.750371,21,5,1,theft,1
12.916788,77.642663,7,3,0,theft,1
12.967212,77.578913,11,2,0,theft,2
13.004339,77.571189,15,3,0,fraud,1
13.034502,77.596186,1,6,1,burglary,2
12.903842,77.590792,19,2,0,burglary,1
12.904101,77.616819,19,4,0,vehicle_theft,1
12.97127,77.568186,12,5,1,theft,1
13.038081,77.600472,21,0,0,vehicle_theft,2
13.025779,77.540144,9,5,1,theft,2
13.005135,77.568325,14,5,1,fraud,2
12.96684,77.767526,17,4,0,fraud,1
13.039276,77.516283,1,0,0,theft,2
12.998619,77.558075,18,3,0,burglary,2
12.997427,77.554889,0,2,0,theft,1
13.005195,77.569241,18,6,1,fraud,1
13.101053,77.504417,11,2,0,fraud,2
12.974964,77.60709,23,2,0,assault,3
12.960885,77.580267,16,2,0,theft,1
12.990351,77.614569,22,5,1,assault,3
12.918703,77.747861,6,1,0,fraud,1
12.916988,77.609742,23,0,0,theft,1
12.974692,77.531142,19,0,0,vehicle_theft,1
12.977187,77.571034,23,5,1,theft,1
12.847837,77.66936,22,4,0,vehicle_theft,2
12.977644,77.644562,20,3,0,theft,1
12.967538,77.749025,5,6,1,vehicle_theft,2
12.915014,77.634261,1,5,1,burglary,2
12.970577,77.580283,10,2,0,harassment,1
12.928242,77.582725,18,1,0,fraud,1
13.001386,77.562885,18,2,0,burglary,2
12.984932,77.622225,10,1,0,theft,2
12.916677,77.608,20,6,1,theft,1
12.854043,77.66112,2,0,0,burglary,3
12.927313,77.555605,23,5,1,burglary,2
13.030099,77.522567,19,4,0,vehicle_theft,2
12.975092,77.652104,2,2,0,harassment,1
12.933305,77.62523,20,4,0,theft,1
12.975221,77.529837,3,2,0,theft,2
13.010329,77.589311,19,1,0,vehicle_theft,2
12.934489,77.596638,14,0,0,theft,2
12.957321,77.699458,10,4,0,vehicle_theft,3
12.97518,77.60727,3,1,0,harassment,1
12.959461,77.581554,14,6,1,assault,3
13.025946,77.535102,9,3,0,theft,1
12.909235,77.586209,0,3,0,vehicle_theft,3
12.981316,77.623893,10,5,1,harassment,2
12.968414,77.751178,3,0,0,burglary,2
12.855901,77.658029,22,1,0,fraud,1
12.952254,77.690196,9,1,0,theft,1
12.97972,77.629698,3,3,0,harassment,1
12.97443,77.63876,5,0,0,vehicle_theft,2
13.023059,77.66899,14,0,0,burglary,1
12.932804,77.547323,20,2,0,burglary,1
12.951,77.701177,8,3,0,assault,3
13.005187,77.549898,6,2,0,burglary,3
13.028826,77.540706,11,1,0,assault,3
12.963051,77.576111,16,2,0,theft,1
13.007987,77.569301,12,5,1,theft,2
